date,dataoqiao,shawo,xinbaliqiao,wangjiabai,wucun,huairoushuiku
2019/3/5 4:00,10.02,11.63,8.076923077,8.83,14.35,9.27
2019/3/5 8:00,12.75,11.01,7.395384615,10.72,14.52,9.58
2019/3/5 12:00,15.48,12.64,6.713846154,13.44,26.879999,9.81
2019/3/5 16:00,14.47,13.19,6.032307692,18.67,25.34,9.67
2019/3/5 20:00,13.28,14.02,5.350769231,22.360001,24.9,9.69
2019/3/6 0:00,6.55,8.54,4.669230769,23.31000075,22.675,8.4
2019/3/6 4:00,6.473333333,7.94,3.987692308,24.2600005,20.45,7.62
2019/3/6 8:00,6.396666667,6.42,3.306153846,25.21000025,18.225,7.94
2019/3/6 12:00,6.32,7.86,2.624615385,26.16,16,8.96
2019/3/6 16:00,6.47,10.05,1.943076923,32.07,24.530001,8.6
2019/3/6 20:00,11.92,11.99,1.261538462,27.07,12.88,8.52
2019/3/7 0:00,3.22,10.9925,0.58,3.85,18.709999,7.93
2019/3/7 4:00,1.27,9.995,1.18,1.24,14.09,7.78
2019/3/7 8:00,1.44,8.9975,1.68,1.03,20.85,7.45
2019/3/7 12:00,2.95,8,3.38,7.46,30.59,7.76
2019/3/7 16:00,3.21,9.36,7.09,5.266666667,32.32,9.07
2019/3/7 20:00,2.01,8.17,4.75,3.073333333,30.49,9.5
2019/3/8 0:00,3.6,0.49,0.68,0.88,11.75863292,11.53
2019/3/8 4:00,1.8,0.82,1.2,9.148585759,11.75863292,12.13
2019/3/8 8:00,2.2,1.01,1.6,9.148585759,11.75863292,12
2019/3/8 12:00,5.85,1.7,2.32,9.148585759,11.75863292,13.48
2019/3/8 16:00,8.02,3.76,3.31,9.148585759,11.75863292,14.11
2019/3/8 20:00,9.18,5.5,2.63,0.02,11.75863292,11.79
2019/3/9 0:00,6.78,8.49,2.984285714,4.29,12.55,9.03
2019/3/9 4:00,5.46,8.19,3.338571429,2.71,4.69,8.64
2019/3/9 8:00,4.98,6.82,3.692857143,1.54,2.19,9.68
2019/3/9 12:00,5.7,7.26,4.047142857,2.27,9.38,6.56
2019/3/9 16:00,10.72,11.93,4.401428571,6.37,19.92,8.28
2019/3/9 20:00,11.7,10.4,4.755714286,8.67,12.8,7.06
2019/3/10 0:00,5.34,10.12,5.11,6.86,8.61,7.32
2019/3/10 4:00,4.09,7.62,5.36,5.6,7.17,7.23
2019/3/10 8:00,3.72,6.31,5.31,6.91,6.72,7.4
2019/3/10 12:00,8.26,7.98,5.82,9.41,20.92,7.27
2019/3/10 16:00,6.22,9.43,6.75,23.92,18.84,8.4
2019/3/10 20:00,6.94,9.86,7.68,9.94,9.03,7.93
2019/3/11 0:00,12.87,8.1,8.61,9.13,10.28,7.99
2019/3/11 4:00,10.52,7.86,7.77,8.06,9.54,7.55
2019/3/11 8:00,9.1,7.38,7.58,6.18,9.27,7.74
2019/3/11 12:00,11.22,7.39,8.44,5.46,12.02,7.91
2019/3/11 16:00,15.88,6.7,9.15,7.95,12.83,7.89
2019/3/11 20:00,14.88,7.43,8.84,8.59,11.02,7.77
2019/3/12 0:00,9.82,10.76,7.21,7.83,11.58,8.67
2019/3/12 4:00,9.56,10.21,6.98,7.34,11.49,8.98
2019/3/12 8:00,9.28,10.36,10.29,6.93,11.52,8.76
2019/3/12 12:00,10.15,11.07,8.7,6.73,11.93,8.73
2019/3/12 16:00,9.93,10.7,10.54,6.93,11.79,11.67
2019/3/12 20:00,10.81,10.56,9.08,7.59,11.53,12.46
2019/3/13 0:00,10.80856115,8.16,5.18,8.06,13.41,9.79
2019/3/13 4:00,10.8071223,8.55,4.38,7.59,13.24,9.48
2019/3/13 8:00,10.80568345,8.17,4.22,7.42,13.4,9.25
2019/3/13 12:00,10.8042446,8.24,10.15,9.2,15.07,9.47
2019/3/13 16:00,10.80280576,8.2,11.59,13.18,18.620001,10.12
2019/3/13 20:00,10.80136691,8.9,7.98,13.35,17.379999,9.48
2019/3/14 0:00,10.79992806,8.35,4.76,13.02,15.43,9.57
2019/3/14 4:00,10.79848921,7.95,3.44,12.69,13.33,9.29
2019/3/14 8:00,10.79705036,7.88,3.98,11.51,12.72,9.23
2019/3/14 12:00,10.79561151,8.32,9.38,15.5,16.1,9.23
2019/3/14 16:00,10.79417266,8.56,11.14,12.8,14.46,9.31
2019/3/14 20:00,10.79273381,8.42,8.1,12.54,13.15,9.19
2019/3/15 0:00,10.79129496,7.64,5.01,11.38,13.1,9.14
2019/3/15 4:00,10.78985612,8.08,3.35,10.04,12.39,9.08
2019/3/15 8:00,10.78841727,7.65,3.99,9.36,11.29,9.18
2019/3/15 12:00,10.78697842,8.41,11.29,9.44,13.81,9.14
2019/3/15 16:00,10.78553957,8.81,13.76,12.82,15.76,9.16
2019/3/15 20:00,10.78410072,8.67,9.06,12.74,13.02,9.17
2019/3/16 0:00,10.78266187,8.11,5.74,10.99,11.76,9.2
2019/3/16 4:00,10.78122302,7.63,3.93,9.67,10.76,9.12
2019/3/16 8:00,10.77978417,8.2,3.32,9.03,10.68,9
2019/3/16 12:00,10.77834532,8.07,10.41,10.9,14.83,9.14
2019/3/16 16:00,10.77690647,8.54,12.87,14.09,14.35,8.74
2019/3/16 20:00,10.77546763,9.33,9.93,13.24,13.23,8.89
2019/3/17 0:00,10.77402878,8.01,6.47,14.82,12.03,9.16
2019/3/17 4:00,10.77258993,7.6,4.35,13.96,11.06,9.36
2019/3/17 8:00,10.77115108,7.79,3.42,12.63,10.53,9.24
2019/3/17 12:00,10.76971223,7.92,11.6,14.06,12.54,9.42
2019/3/17 16:00,10.76827338,8.84,14.99,15.96,15.74,9.29
2019/3/17 20:00,10.76683453,8,9.24,14.47,13.03,9.2
2019/3/18 0:00,10.76539568,7.89,6.42,13.74,10.54,9.47
2019/3/18 4:00,10.76395683,8.42,2.73,12.26,9.66,9.07
2019/3/18 8:00,10.76251799,8.47,3.04,11.62,9.48,8.91
2019/3/18 12:00,10.76107914,7.73,10.44,12.65,11.72,10.24
2019/3/18 16:00,10.75964029,9.13,12.24,14.45,14.77,9.2
2019/3/18 20:00,10.75820144,7.64,9.73,15.27,16.200001,9.23
2019/3/19 0:00,10.75676259,7.9,6.77,13.7,13.26,9.52
2019/3/19 4:00,10.75532374,7.68,4.39,12.55,10.28,8.91
2019/3/19 8:00,10.75388489,7.89,3.61,12.56,10.11,9.68
2019/3/19 12:00,10.75244604,8.04,11.07,12.72,13.4,9.51
2019/3/19 16:00,10.75100719,7.99,13.26,14.8,15.55,9.42
2019/3/19 20:00,10.74956835,7.72,9.06,14.06,13.18,9.35
2019/3/20 0:00,10.7481295,7.31,6.3,12.95,10.79,9.33
2019/3/20 4:00,10.74669065,7.67,4.38,11.65,9.89,9.34
2019/3/20 8:00,10.7452518,7.22,2.88,10.66,9.61,9.4
2019/3/20 12:00,10.74381295,7.16,10.35,10.88,9.81,8.76
2019/3/20 16:00,10.7423741,7.66,13.13,12.07,11.38,9.07
2019/3/20 20:00,10.74093525,7.93,7.97,11.13,10.75,10.6
2019/3/21 0:00,10.7394964,8.2,4.31,9.83,10.68,9.65
2019/3/21 4:00,10.73805755,7.5,2.75,7.51,9.03,9.28
2019/3/21 8:00,10.73661871,7.49,3.64,5.01,9.25,9.06
2019/3/21 12:00,10.73517986,7.01,10.63,4.18,10.71,9.21
2019/3/21 16:00,10.73374101,7.41,13.26,4.68,11.98,8.82
2019/3/21 20:00,10.73230216,7.34,6.28,5.93,11.35,9.02
2019/3/22 0:00,10.73086331,8.03,8.67,4.5,11.81,9.13
2019/3/22 4:00,10.72942446,8.12,4.9,4.17,10.74,9.28
2019/3/22 8:00,10.72798561,8.03,3.44,3.54,10.6,9.24
2019/3/22 12:00,10.72654676,7.81,7.92,3.75,12.8,9.13
2019/3/22 16:00,10.72510791,7.81,7.02,4.78,13.56,9.2
2019/3/22 20:00,10.72366906,8.35,6.27,4.65,12.28,9.34
2019/3/23 0:00,10.72223022,9.12,3.86,4.03,11.92,9.02
2019/3/23 4:00,10.72079137,8.28,2.21,3.62,9.93,9.06
2019/3/23 8:00,10.71935252,7.75,2.12,3,9.95,8.81
2019/3/23 12:00,10.71791367,8.04,3,3.52,12.58,8.88
2019/3/23 16:00,10.71647482,8.18,4.86,5.88,13.73,9.04
2019/3/23 20:00,10.71503597,8.52,5.09,5.97,12.61,9.1
2019/3/24 0:00,10.71359712,9.03,4.9,5.02,11.65,8.93
2019/3/24 4:00,10.71215827,8.79,3.78,4.81,10.79,8.74
2019/3/24 8:00,10.71071942,8.6,2.98,4.24,11.02,9.02
2019/3/24 12:00,10.70928058,8.6,4.64,6.21,14.5,8.92
2019/3/24 16:00,10.70784173,8.22,6.7,8,14.91,9.2
2019/3/24 20:00,10.70640288,8.27,5.1,7.79,13.46,8.84
2019/3/25 0:00,10.70496403,9.06,2.76,6.41,11.65,8.91
2019/3/25 4:00,10.70352518,9.26,2.01,4.67,10.48,9.12
2019/3/25 8:00,10.70208633,9.19,1.59,4.02,11.49,8.86
2019/3/25 12:00,10.70064748,8.07,2.93,5.53,13.08,8.84
2019/3/25 16:00,10.69920863,8.02,5.73,7.12,14.4,8.88
2019/3/25 20:00,10.69776978,10.28,5.88,6.51,13.89,8.97
2019/3/26 0:00,10.69633094,8.95,4.6,5.31,13.15,8.96
2019/3/26 4:00,10.69489209,8.35,2.38,4.89,12.04,8.81
2019/3/26 8:00,10.69345324,8.25,2.34,3.66,11.31,8.8
2019/3/26 12:00,10.69201439,8.54,3.93,5.45,12.19,8.9
2019/3/26 16:00,10.69057554,8.66,5.92,8.7,13.22,9.14
2019/3/26 20:00,10.68913669,8.84,7.19,7.19,12.72,8.98
2019/3/27 0:00,10.68769784,8.44,6.26,5.94,12.89,8.84
2019/3/27 4:00,10.68625899,7.88,5.14,5.22,12.23,8.82
2019/3/27 8:00,10.68482014,7.53,4.34,4.47,11.37,8.71
2019/3/27 12:00,10.68338129,7.19,6.35,7.43,14.08,10.84
2019/3/27 16:00,10.68194245,7.22,5.73,10.1,13.17,9.17
2019/3/27 20:00,10.6805036,7.87,5.26,7.03,11.67,8.94
2019/3/28 0:00,10.67906475,7.8,4.54,5.99,10.88,8.79
2019/3/28 4:00,10.6776259,8.07,3.78,5.44,10.04,8.83
2019/3/28 8:00,10.67618705,7.54,3.08,4.49,9.57,8.67
2019/3/28 12:00,10.6747482,7.54,5.64,5.38,10.22,8.77
2019/3/28 16:00,10.67330935,7.38,7.38,7.9,12.81,9.01
2019/3/28 20:00,10.6718705,8.64,6.6,8.61,10.7,8.85
2019/3/29 0:00,10.67043165,8.66,4.72,6.93,10.22,9.08
2019/3/29 4:00,10.66899281,8.29,3.28,6.35,9.83,8.8
2019/3/29 8:00,10.66755396,7.7,3.01,5.54,9.54,8.95
2019/3/29 12:00,10.66611511,7.89,5.43,6.15,11.17,8.81
2019/3/29 16:00,10.66467626,8.31,6.76,8.47,13.93,8.69
2019/3/29 20:00,10.66323741,8.5,6.5,6.53,10.13,8.67
2019/3/30 0:00,10.66179856,8.96,4.75,6.94,9.77,8.3
2019/3/30 4:00,10.66035971,8.39,3.49,5.93,9.36,8.35
2019/3/30 8:00,10.65892086,8.21,3.58,5.05,9.58,8.06
2019/3/30 12:00,10.65748201,8.42,6.61,5.47,10.94,8.52
2019/3/30 16:00,10.65604317,8.35,8.8,6.37,11.26,8.38
2019/3/30 20:00,10.65460432,8.67,7.6,6.31,10.36,8.47
2019/3/31 0:00,10.65316547,8.73,5.8,5.34,10.41,8.59
2019/3/31 4:00,10.65172662,8.55,4.29,4.75,10.24,8.4
2019/3/31 8:00,10.65028777,8.4,4.63,4.24,10.18,8.49
2019/3/31 12:00,10.64884892,8.35,7.87,6.07,11.72,8.84
2019/3/31 16:00,10.64741007,8.63,9.56,7.12,12.64,8.57
2019/3/31 20:00,10.64597122,8.52,7.74,6.62,10.77,8.47
2019/4/1 0:00,10.64453237,10.68,5.54,9.148585759,10.64,13.98
2019/4/1 4:00,10.64309353,11.14,5.04,9.148585759,10.57,14.05
2019/4/1 8:00,10.64165468,10.46,5.14,9.148585759,10.48,14.05
2019/4/1 12:00,10.64021583,10.57,9.17,9.148585759,10.45,14.04
2019/4/1 16:00,10.63877698,11.15,10.89,9.148585759,10.46,14.05
2019/4/1 20:00,10.63733813,10.8,8.21,9.148585759,10.46,14.06
2019/4/2 0:00,10.63589928,9.58,6.74,11.9,13.9,14.84
2019/4/2 4:00,10.63446043,9.62,5.43,11.72,13.44,14.62
2019/4/2 8:00,10.63302158,9.85,5.16,11.75,12.8,14.91
2019/4/2 12:00,10.63158273,9.49,8.86,13.51,13.12,14.8
2019/4/2 16:00,10.63014388,9.5,13.98,13.87,14.17,15.04
2019/4/2 20:00,10.62870504,9.64,9.47,15.42,14.93,14.89
2019/4/3 0:00,10.62726619,8.63,4.4,17.59,13.35,11.54
2019/4/3 4:00,10.62582734,9.67,5.23,17.74,13.02,11.44
2019/4/3 8:00,10.62438849,8.48,5.43,17.59,13.03,11.1
2019/4/3 12:00,10.62294964,8.29,9.87,18.23,15.21,11.62
2019/4/3 16:00,10.62151079,9.4,10.52,18.16,15.26,11.66
2019/4/3 20:00,10.62007194,8.52,7.55,18.690001,14.81,11.14
2019/4/4 0:00,10.61863309,7.56,7.37,9.93,12.84,8.98
2019/4/4 4:00,10.61719424,7.07,4.92,8.53,11.79,8.58
2019/4/4 8:00,10.6157554,7.68,5.02,7.33,12.63,8.7
2019/4/4 12:00,10.61431655,6.65,8.04,9.24,14.98,8.9
2019/4/4 16:00,10.6128777,7.69,10.4,13.53,14.91,8.51
2019/4/4 20:00,10.61143885,9,8.78,9.32,13.04,9.21
2019/4/5 0:00,10.61,10.9,8.264615385,18.879999,24.870001,9.5
2019/4/5 4:00,8.53,9.89,7.749230769,13.89,15.98,8.85
2019/4/5 8:00,7.84,8.94,7.233846154,11,16.030001,7.34
2019/4/5 12:00,10.97,8.48,6.718461538,14.24,26.530001,8.17
2019/4/5 16:00,8.69,9.39,6.203076923,15.45,17.18,7.67
2019/4/5 20:00,11.99,10.34,5.687692308,13.44,22.280001,7.83
2019/4/6 0:00,7.43,7.64,5.172307692,11.07,16.41,8.28
2019/4/6 4:00,5.1,6.13,4.656923077,5.95,11.94,7.9
2019/4/6 8:00,5.745,5.76,4.141538462,4.91,10.84,8
2019/4/6 12:00,6.39,7.28,3.626153846,5.043333333,10.77666667,9.01
2019/4/6 16:00,8.64,11.42,3.110769231,5.176666667,10.71333333,9.08
2019/4/6 20:00,11.89,9.98,2.595384615,5.31,10.65,8.49
2019/4/7 0:00,2.08,7.57,2.08,4.193333333,21.219999,7.78
2019/4/7 4:00,0.92,6.06,1.82,3.076666667,17.370001,7.51
2019/4/7 8:00,0.76,5.72,2.13,1.96,23.43,7.88
2019/4/7 12:00,2.82,9.64,3.19,3.98,32.259998,9.67
2019/4/7 16:00,5.42,11.21,4.66,4.94,32.080002,9.86
2019/4/7 20:00,2.09,10.46,3.52,1.76,14.47,9.03
2019/4/8 0:00,3.17,4.56,2.5,9.148585759,11.75863292,11.57
2019/4/8 4:00,0.86,5.51,2.38,9.148585759,11.75863292,11.56
2019/4/8 8:00,0.91,4.75,2.44,9.148585759,11.75863292,12.18
2019/4/8 12:00,3.49,5.46,3.16,0.16,6.6,12.45
2019/4/8 16:00,9.14,8.28,3.62,0.12,11.75863292,12.68
2019/4/8 20:00,6.26,7.72,2.55,0.14,11.75863292,12.2
2019/4/9 0:00,7.83,10.22,2.981538462,5.1,9.14,6.12
2019/4/9 4:00,4.27,9.94,3.413076923,2.8,5,5.89
2019/4/9 8:00,5.34,9.38,3.844615385,1.31,3.16,6.08
2019/4/9 12:00,10.69,9.14,4.276153846,2.02,8.75,6.76
2019/4/9 16:00,14.24,10.41,4.707692308,3.9,12.59,7.64
2019/4/9 20:00,9.56,11.5,5.139230769,4.26,4.42,6.84
2019/4/10 0:00,6.05,9.46,5.570769231,8.34,7.78,7.4
2019/4/10 4:00,4.64,7.14,6.002307692,7.09,6.29,7.14
2019/4/10 8:00,3.73,6.1,6.433846154,4.83,4.89,7.28
2019/4/10 12:00,5.36,5.92,6.865384615,4.44,4.65,7.82
2019/4/10 16:00,5.36,5.62,7.296923077,4.2,4.26,7.67
2019/4/10 20:00,4.89,5.16,7.728461538,3.84,2.05,7.47
2019/4/11 0:00,12.08,8.59,8.16,8.27,10.19,8.06
2019/4/11 4:00,10.32,8.37,7.5,7.48,9.62,7.9
2019/4/11 8:00,10.08,7.38,7.65,6.17,9.56,7.85
2019/4/11 12:00,12.55666667,7.36,9.17,6.43,13.71,8.7
2019/4/11 16:00,15.03333333,7.15,10.21,8.26,13.85,8.24
2019/4/11 20:00,17.51,7.97,9.57,9.14,11.89,8.29
2019/4/12 0:00,9.71,10.6,7.49,7.84,11.3,12.17
2019/4/12 4:00,9.09,10.07,7.16,7.51,11.2,10.99
2019/4/12 8:00,8.36,10.74,7.21,7.15,10.97,11.82
2019/4/12 12:00,10.89,10.62,8.26,7.03,11.22,11.2
2019/4/12 16:00,9.81,10.36,10.58,6.91,11.2,11.33
2019/4/12 20:00,9.34,11.56,9.09,7.45,10.93,11.55
2019/4/13 0:00,9.345263158,9.28,9.05706422,9.148585759,6.01,8
2019/4/13 4:00,9.350526316,8.02,9.02412844,9.148585759,5.34,8.01
2019/4/13 8:00,9.355789474,7.83,8.991192661,9.148585759,4.4,8.4
2019/4/13 12:00,9.361052632,7.54,8.958256881,9.148585759,5.04,8.06
2019/4/13 16:00,9.366315789,8.44,8.925321101,9.148585759,4.64,8.11
2019/4/13 20:00,9.371578947,8.82,8.892385321,9.148585759,5.39,8.42
2019/4/14 0:00,9.376842105,8.75,8.859449541,9.148585759,11.75863292,8.09
2019/4/14 4:00,9.382105263,8.32,8.826513761,9.148585759,11.75863292,8.2
2019/4/14 8:00,9.387368421,7.16,8.793577982,9.148585759,11.75863292,8
2019/4/14 12:00,9.392631579,6.82,8.760642202,9.148585759,11.75863292,8.54
2019/4/14 16:00,9.397894737,7.39,8.727706422,9.148585759,11.75863292,8.17
2019/4/14 20:00,9.403157895,8.54,8.694770642,9.148585759,11.75863292,8.28
2019/4/15 0:00,9.408421053,8.68,8.661834862,9.148585759,7.99,7.98
2019/4/15 4:00,9.413684211,7.09,8.628899083,9.148585759,6.66,8.12
2019/4/15 8:00,9.418947368,6.75,8.595963303,9.148585759,6.86,8.42
2019/4/15 12:00,9.424210526,7.68,8.563027523,9.148585759,9.43,8.24
2019/4/15 16:00,9.429473684,11.61,8.530091743,9.148585759,9.57,8.43
2019/4/15 20:00,9.434736842,9.52,8.497155963,9.148585759,8.96,8.73
2019/4/16 0:00,9.44,9.04,8.464220183,9.148585759,7.65,8.86
2019/4/16 4:00,9.445263158,8.04,8.431284404,9.148585759,6.51,8.67
2019/4/16 8:00,9.450526316,7.61,8.398348624,9.148585759,6.13,8.76
2019/4/16 12:00,9.455789474,7.85,8.365412844,9.148585759,11.46,8.52
2019/4/16 16:00,9.461052632,7.85,8.332477064,9.148585759,8.5,8.92
2019/4/16 20:00,9.466315789,10.39,8.299541284,9.148585759,8.98,8.98
2019/4/17 0:00,9.471578947,10.94,8.266605505,9.148585759,8.53,8.67
2019/4/17 4:00,9.476842105,8.71,8.233669725,9.148585759,7.79,9.04
2019/4/17 8:00,9.482105263,8.42,8.200733945,9.148585759,6.91,9
2019/4/17 12:00,9.487368421,7.48,8.167798165,9.148585759,8.45,9.25
2019/4/17 16:00,9.492631579,8.22,8.134862385,9.148585759,9.63,8.06
2019/4/17 20:00,9.497894737,9.54,8.101926606,9.148585759,9.48,8.68
2019/4/18 0:00,9.503157895,8.71,8.068990826,9.148585759,8.16,7.66
2019/4/18 4:00,9.508421053,7.64,8.036055046,9.148585759,7.18,7.82
2019/4/18 8:00,9.513684211,7.56,8.003119266,9.148585759,6.16,7.3
2019/4/18 12:00,9.518947368,7.56,7.970183486,9.148585759,7.16,7.89
2019/4/18 16:00,9.524210526,8,7.937247706,9.148585759,8.24,7.73
2019/4/18 20:00,9.529473684,10.52,7.904311927,9.148585759,6.54,7.98
2019/4/19 0:00,9.534736842,8.41,7.871376147,9.148585759,5.74,7.97
2019/4/19 4:00,9.54,7.97,7.838440367,9.148585759,4.75,7.58
2019/4/19 8:00,9.545263158,7.2,7.805504587,9.148585759,4.34,7.78
2019/4/19 12:00,9.550526316,7.87,7.772568807,9.148585759,7.22,7.62
2019/4/19 16:00,9.555789474,8.21,7.739633028,9.148585759,8.38,7.54
2019/4/19 20:00,9.561052632,8.8,7.706697248,9.148585759,6.61,7.61
2019/4/20 0:00,9.566315789,9,7.673761468,9.148585759,4.85,7.59
2019/4/20 4:00,9.571578947,7.85,7.640825688,9.148585759,11.75863292,7.57
2019/4/20 8:00,9.576842105,7.26,7.607889908,9.148585759,11.75863292,7.53
2019/4/20 12:00,9.582105263,7.37,7.574954128,9.148585759,8.72,7.55
2019/4/20 16:00,9.587368421,7.82,7.542018349,9.148585759,10.8,7.75
2019/4/20 20:00,9.592631579,8.39,7.509082569,9.148585759,8.92,7.8
2019/4/21 0:00,9.597894737,8.1,7.476146789,9.148585759,7.54,7.55
2019/4/21 4:00,9.603157895,7.86,7.443211009,9.148585759,7.18,7.69
2019/4/21 8:00,9.608421053,7.39,7.410275229,9.148585759,8,8.28
2019/4/21 12:00,9.613684211,7.91,7.37733945,9.148585759,10.61,8.16
2019/4/21 16:00,9.618947368,8.32,7.34440367,9.148585759,11.82,7.73
2019/4/21 20:00,9.624210526,8.56,7.31146789,9.148585759,9.98,7.71
2019/4/22 0:00,9.629473684,8.77,7.27853211,9.148585759,8.14,7.49
2019/4/22 4:00,9.634736842,7.92,7.24559633,9.148585759,7.19,7.6
2019/4/22 8:00,9.64,7.96,7.21266055,9.148585759,7.77,7.34
2019/4/22 12:00,9.645263158,8.21,7.179724771,26.65,11.83,7.64
2019/4/22 16:00,9.650526316,9.6,7.146788991,28.66,12.85,7.7
2019/4/22 20:00,9.655789474,11,7.113853211,20.77,12.46,7.66
2019/4/23 0:00,9.661052632,11.55,7.080917431,9.148585759,10.76,7.68
2019/4/23 4:00,9.666315789,9.66,7.047981651,9.148585759,9.5,7.61
2019/4/23 8:00,9.671578947,9.06,7.015045872,9.148585759,9.34,7.52
2019/4/23 12:00,9.676842105,9.51,6.982110092,9.148585759,13.81,7.48
2019/4/23 16:00,9.682105263,10.39,6.949174312,9.148585759,13.3,7.97
2019/4/23 20:00,9.687368421,11.51,6.916238532,9.148585759,14.38,7.91
2019/4/24 0:00,9.692631579,10.66,6.883302752,9.148585759,11.92,8.36
2019/4/24 4:00,9.697894737,9.07,6.850366972,9.148585759,9.21,8.22
2019/4/24 8:00,9.703157895,8.27,6.817431193,9.148585759,7.82,8.44
2019/4/24 12:00,9.708421053,8.08,6.784495413,9.148585759,6.6,7.94
2019/4/24 16:00,9.713684211,8.41,6.751559633,9.148585759,6.72,7.61
2019/4/24 20:00,9.718947368,8.12,6.718623853,9.148585759,6.25,7.81
2019/4/25 0:00,9.724210526,7.05,6.685688073,9.148585759,5.94,7.63
2019/4/25 4:00,9.729473684,6.27,6.652752294,9.148585759,5.35,7.75
2019/4/25 8:00,9.734736842,6.29,6.619816514,9.148585759,5.37,7.79
2019/4/25 12:00,9.74,6.57,6.586880734,9.148585759,9,8.61
2019/4/25 16:00,10.51,7.59,6.553944954,9.148585759,12.3,7.08
2019/4/25 20:00,10.53,6.16,6.521009174,9.148585759,10.17,7.68
2019/4/26 0:00,10.04,5.84,6.488073394,8.12,6.66,7.19
2019/4/26 4:00,9.45,5.53,6.455137615,7.52,5.94,7.07
2019/4/26 8:00,9.33,5.44,6.422201835,5.22,6.74,7.23
2019/4/26 12:00,10.58,5.87,6.389266055,10.91,10.4,7.38
2019/4/26 16:00,10.74,6.82,6.356330275,12.39,14.96,7.71
2019/4/26 20:00,10.82,6.85,6.323394495,10.46,14.5,7.81
2019/4/27 0:00,10,7.05,6.290458716,6.98,9.49,7.34
2019/4/27 4:00,9.37,6.07,6.257522936,4.72,7.69,7.24
2019/4/27 8:00,9.02,5.6,6.224587156,3.5,7.49,7.28
2019/4/27 12:00,9.52,5.66,6.191651376,3.42,10.94,7.11
2019/4/27 16:00,9.94,5.96,6.158715596,3.92,8.02,7.16
2019/4/27 20:00,10.29,5.75,6.125779817,2.28,7.61,7.31
2019/4/28 0:00,9.08,5.62,6.092844037,1.27,7.54,7.38
2019/4/28 4:00,8.51,5.63,6.059908257,0.86,6.76,7.29
2019/4/28 8:00,8.53,6.07,6.026972477,0.55,6.58,7.53
2019/4/28 12:00,9.9,6.17,5.994036697,3.84,11.11,7.62
2019/4/28 16:00,11.3,6.83,5.961100917,9.12,12.61,8.41
2019/4/28 20:00,11.09,7.9,5.928165138,12.51,7.6,8.25
2019/4/29 0:00,9.85,8.02,5.895229358,10.24,5.79,8.34
2019/4/29 4:00,9.25,7.44,5.862293578,7.5,5.2,8.31
2019/4/29 8:00,8.67,6.89,5.829357798,4.99,5.5,7.91
2019/4/29 12:00,10.02,6.34,5.796422018,16.6,10.94,8.08
2019/4/29 16:00,10.99,7.55,5.763486239,24.01,18.74,8.77
2019/4/29 20:00,11.11,8.2,5.730550459,15.24,16.379999,8.54
2019/4/30 0:00,10.29,8.02,5.697614679,10.04,11.55,8.67
2019/4/30 4:00,9.27,7.19,5.664678899,8.04,6.99,8.45
2019/4/30 8:00,9.02,6.57,5.631743119,5.04,7.58,8.51
2019/4/30 12:00,10.45,6.61,5.598807339,3.16,10.06,8.71
2019/4/30 16:00,10.295,12.04,5.56587156,5.38,12.78,8.96
2019/4/30 20:00,10.14,12.13,5.53293578,5.17,12.22,9.01
2019/5/1 0:00,10.0732,10.9,5.5,6.18,10.05,14.02
2019/5/1 4:00,10.0064,11.12,4.91,6.06,9.84,14.08
2019/5/1 8:00,9.9396,10.84,4.54,6.16,9.74,14.05
2019/5/1 12:00,9.8728,10.81,8.6,6.2,9.88,14.05
2019/5/1 16:00,9.806,11.57,10.46,6.25,10.19,14.15
2019/5/1 20:00,9.7392,11.6,7.85,6.44,10.26,14.17
2019/5/2 0:00,9.6724,9.5,7.19,16.540001,14.58,14.74
2019/5/2 4:00,9.6056,9.6,4.94,16.49,14.03,14.86
2019/5/2 8:00,9.5388,9.6,4.74,15.56,14.23,14.84
2019/5/2 12:00,9.472,10.18,11.28,15.32,14.97,13.09
2019/5/2 16:00,9.4052,9.52,13.76,14.98,15.71,13.79
2019/5/2 20:00,9.3384,9.38,8.82,13.93,15.43,14.49
2019/5/3 0:00,9.2716,8.75,5.42,18.200001,13.47,10.95
2019/5/3 4:00,9.2048,8.41,5.43,17.940001,12.57,11.1
2019/5/3 8:00,9.138,8.34,5.26,17.120001,12.13,11.5
2019/5/3 12:00,9.0712,7.71,9.4,17.629999,13.7,11.13
2019/5/3 16:00,9.0044,8.97,10.29,17.51,13.8,11.03
2019/5/3 20:00,8.9376,7.99,7.4,16.51,13.33,10.82
2019/5/4 0:00,8.8708,8.35,7.03,6.53,11.74,8.56
2019/5/4 4:00,8.804,6.86,4.81,5.34,11.14,8.67
2019/5/4 8:00,8.7372,6.45,4.72,3.92,12.18,8.6
2019/5/4 12:00,8.6704,6.45,7.96,5.72,13.38,8.52
2019/5/4 16:00,8.6036,6.88,9.83,5.54,12.98,8.64
2019/5/4 20:00,8.5368,7.01,9.23,4.58,12.11,8.49
2019/5/5 0:00,8.47,9.79,8.66,12.02,17.77,7.17
2019/5/5 4:00,7.47,8.46,8.09,9.55,12.14,6.81
2019/5/5 8:00,6.45,7.94,7.52,9.148585759,9.37,6.72
2019/5/5 12:00,10.16,6.73,6.95,0.57,11.73,6.93
2019/5/5 16:00,9.87,8.78,6.38,1.14,12.33,7.41
2019/5/5 20:00,7.86,9.3,5.81,1.71,8.82,7.38
